sch_no,time_as,time_pe,gender,income,d_edu1,m_edu1,w_1,w_2,Y
223215,0,14,0,2,0,0,3.29,33.12447368,2
223215,0,6,0,4,1,0,3.29,33.12447368,2
223215,0,0,1,2,0,0,3.29,33.12447368,2
223215,0,8,0,5,1,1,3.29,33.12447368,3
223215,0,0,1,6,0,0,3.29,33.12447368,2
223215,0,6,0,4,1,1,3.29,33.12447368,2
223215,0,0,0,4,0,0,3.29,33.12447368,1
223215,0,12,1,4,0,0,3.29,33.12447368,1
223215,0,5,0,2,1,1,3.29,33.12447368,2
223215,2,8,1,8,1,1,3.29,33.12447368,3
223215,0,13,1,5,0,0,3.29,33.12447368,1
223215,0,8,1,2,1,1,3.29,33.12447368,3
223215,4,8,1,3,0,0,3.29,33.12447368,1
223215,2,10,0,4,1,0,3.29,33.12447368,1
223215,2,13,1,4,0,0,3.29,33.12447368,2
223215,0,8,0,8,1,1,3.29,33.12447368,1
223215,1,7,0,4,0,0,3.29,33.12447368,3
223215,0,12,1,4,0,0,3.29,33.12447368,1
223215,0,10,0,3,1,0,3.29,33.12447368,1
223215,2,8,0,5,1,1,3.29,33.12447368,1
223215,0,6,0,5,1,1,3.29,33.12447368,3
223215,0,9,1,6,1,1,3.29,33.12447368,1
223215,0,6,0,3,0,0,3.29,33.12447368,2
223215,2,9,0,5,1,1,3.29,33.12447368,3
223215,0,10,0,4,1,1,3.29,33.12447368,3
223216,0,10,1,4,1,0,3.29,33.12447368,1
223216,2,20,1,7,1,1,3.29,33.12447368,2
223216,0,8,1,5,1,1,3.29,33.12447368,1
223216,0,0,1,3,0,0,3.29,33.12447368,1
223216,0,20,1,5,0,0,3.29,33.12447368,3
223216,0,4,1,4,1,0,3.29,33.12447368,2
223216,0,0,1,4,1,1,3.29,33.12447368,1
223216,0,0,1,4,0,0,3.29,33.12447368,1
223216,0,0,1,6,1,1,3.29,33.12447368,3
223216,2,16,1,6,1,1,3.29,33.12447368,1
223216,0,5,1,4,1,1,3.29,33.12447368,1
223216,0,12,1,3,1,0,3.29,33.12447368,3
223216,0,8,1,4,1,0,3.29,33.12447368,1
223216,0,11,1,4,1,1,3.29,33.12447368,3
223216,0,15,1,4,1,0,3.29,33.12447368,1
223216,0,4,1,5,0,0,3.29,33.12447368,3
223216,0,0,1,2,1,0,3.29,33.12447368,2
223216,0,12,1,5,1,0,3.29,33.12447368,3
223216,0,20,1,4,1,1,3.29,33.12447368,1
223216,0,12,1,4,1,0,3.29,33.12447368,3
223216,0,9,1,4,1,1,3.29,33.12447368,3
223216,0,7,1,5,1,0,3.29,33.12447368,2
223216,0,9,1,5,1,1,3.29,33.12447368,3
223216,2,8,1,4,0,0,3.29,33.12447368,2
223216,0,8,1,5,1,1,3.29,33.12447368,3
223216,0,3,1,5,0,1,3.29,33.12447368,1
223216,0,8,1,5,1,1,3.29,33.12447368,2
223216,0,11,1,4,1,1,3.29,33.12447368,3
223216,0,1,1,3,0,0,3.29,33.12447368,1
223216,2,7,1,3,1,0,3.29,33.12447368,2
223216,0,3,1,8,0,0,3.29,33.12447368,1
223216,2,4,1,4,1,0,3.29,33.12447368,1
223216,0,24,1,4,1,0,3.29,33.12447368,3
223216,0,15,1,3,1,0,3.29,33.12447368,2
223216,0,15,1,5,1,1,3.29,33.12447368,3
223216,0,4,1,3,0,0,3.29,33.12447368,1
223216,0,7,1,3,1,0,3.29,33.12447368,1
223216,0,6,1,6,1,1,3.29,33.12447368,3
225201,3,6,0,2,1,1,3.29,40.60419355,3
225201,3,5,0,4,0,0,3.29,40.60419355,1
225201,3,0,0,2,1,0,3.29,40.60419355,1
225201,3,0,0,2,0,0,3.29,40.60419355,1
225201,3,15,0,3,0,0,3.29,40.60419355,1
225201,3,12,1,6,1,1,3.29,40.60419355,3
225201,3,15,0,3,1,0,3.29,40.60419355,2
225201,3,0,1,7,0,0,3.29,40.60419355,2
225201,3,15,0,5,1,0,3.29,40.60419355,2
225201,3,9,1,3,0,0,3.29,40.60419355,1
225201,3,7,1,4,0,0,3.29,40.60419355,2
225201,3,9,1,8,0,0,3.29,40.60419355,2
225201,3,12,0,3,0,0,3.29,40.60419355,3
225201,3,5,1,5,1,0,3.29,40.60419355,2
225201,3,9,1,3,0,0,3.29,40.60419355,1
225201,3,15,1,6,1,0,3.29,40.60419355,3
225201,3,0,0,2,0,0,3.29,40.60419355,2
225201,3,1,0,5,0,0,3.29,40.60419355,3
225201,3,10,0,8,1,1,3.29,40.60419355,1
225201,3,10,1,8,0,0,3.29,40.60419355,1
225201,3,8,1,2,0,1,3.29,40.60419355,3
225201,3,15,1,5,0,0,3.29,40.60419355,3
225201,3,7,1,7,0,0,3.29,40.60419355,1
225201,3,15,1,8,0,0,3.29,40.60419355,1
225201,3,8,0,5,0,0,3.29,40.60419355,2
225201,3,10,1,2,1,1,3.29,40.60419355,3
225201,3,11,0,4,0,0,3.29,40.60419355,3
225201,3,8,0,4,1,1,3.29,40.60419355,2
225201,3,8,0,6,0,0,3.29,40.60419355,3
225201,3,10,0,2,0,0,3.29,40.60419355,2
225201,3,7,0,8,0,0,3.29,40.60419355,1
233201,2,4,1,4,1,0,5.06,32.085,1
233201,2,0,1,6,1,1,5.06,32.085,2
233201,2,0,1,2,0,0,5.06,32.085,2
233201,2,0,1,2,1,1,5.06,32.085,1
233201,2,0,1,3,0,0,5.06,32.085,1
233201,2,0,1,1,0,0,5.06,32.085,1
233201,0,8,1,4,0,0,5.06,32.085,1
233201,2,10,1,2,0,0,5.06,32.085,3
233201,2,8,1,5,1,0,5.06,32.085,2
233201,2,3,1,4,1,0,5.06,32.085,2
233201,2,5,1,4,1,0,5.06,32.085,2
233201,2,17,1,4,0,0,5.06,32.085,2
233201,2,1,1,2,0,0,5.06,32.085,2
233201,2,3,1,2,1,1,5.06,32.085,3
233201,2,20,1,3,1,0,5.06,32.085,2
233201,2,10,1,4,1,1,5.06,32.085,1
233201,2,10,1,3,0,1,5.06,32.085,3
233201,2,20,1,4,0,0,5.06,32.085,2
233201,2,0,1,3,0,0,5.06,32.085,3
233201,2,10,1,3,0,0,5.06,32.085,1
233201,2,12,1,5,0,1,5.06,32.085,1
233201,0,0,1,2,0,0,5.06,32.085,1
233201,2,0,1,4,1,0,5.06,32.085,2
233201,2,0,1,4,0,0,5.06,32.085,2
233201,2,3,1,2,0,0,5.06,32.085,2
233201,2,0,1,3,1,0,5.06,32.085,3
233201,2,0,1,4,1,0,5.06,32.085,2
233201,2,16,1,4,1,1,5.06,32.085,3
233201,2,8,1,2,1,1,5.06,32.085,2
233201,2,0,1,2,1,1,5.06,32.085,3
233201,2,1,1,5,1,0,5.06,32.085,3
233201,2,10,1,3,0,0,5.06,32.085,1
233203,4,0,1,2,0,0,5.06,28.52,1
233203,0,0,1,2,0,0,5.06,28.52,1
233203,4,8,1,4,1,0,5.06,28.52,3
233203,4,0,1,2,0,0,5.06,28.52,1
233203,4,0,1,3,0,0,5.06,28.52,1
233203,4,4,1,3,0,0,5.06,28.52,3
233203,4,0,1,4,1,1,5.06,28.52,3
233203,4,6,1,3,0,0,5.06,28.52,1
233203,4,6,1,3,1,0,5.06,28.52,3
233203,4,15,1,6,1,1,5.06,28.52,3
233203,4,12,1,5,1,1,5.06,28.52,2
233203,4,12,1,6,1,1,5.06,28.52,2
233203,4,0,1,1,0,0,5.06,28.52,2
233203,0,0,1,4,1,1,5.06,28.52,1
233203,4,0,1,2,0,0,5.06,28.52,1
233203,4,20,1,3,1,0,5.06,28.52,2
233203,4,1,1,5,1,1,5.06,28.52,3
233203,4,12,1,5,1,1,5.06,28.52,3
233203,4,0,1,2,0,0,5.06,28.52,1
233203,4,2,1,2,0,0,5.06,28.52,1
233203,4,20,1,3,0,0,5.06,28.52,1
233203,4,6,1,3,0,0,5.06,28.52,3
233203,4,5,1,3,1,1,5.06,28.52,2
233203,4,20,1,1,0,0,5.06,28.52,2
233203,4,10,1,3,0,0,5.06,28.52,2
233203,4,11,1,4,0,0,5.06,28.52,1
233203,4,13,1,4,1,1,5.06,28.52,3
233203,4,0,1,3,0,0,5.06,28.52,2
233203,4,15,1,2,0,0,5.06,28.52,1
233203,4,10,1,4,0,0,5.06,28.52,2
233203,4,6,1,2,1,0,5.06,28.52,3
233203,4,8,1,4,1,0,5.06,28.52,3
233203,4,12,1,5,1,0,5.06,28.52,1
233203,4,0,1,4,1,1,5.06,28.52,1
233203,4,0,1,4,1,1,5.06,28.52,2
233203,4,0,1,2,1,1,5.06,28.52,3
233204,4,13,0,4,1,1,5.06,28.52,3
233204,4,0,0,3,0,0,5.06,28.52,1
233204,4,10,0,4,0,0,5.06,28.52,3
233204,4,0,0,3,0,0,5.06,28.52,3
233204,4,11,0,4,1,0,5.06,28.52,3
233204,4,16,0,2,0,0,5.06,28.52,3
233204,4,12,0,3,0,0,5.06,28.52,2
233204,4,15,0,4,1,1,5.06,28.52,2
233204,4,3,0,7,0,0,5.06,28.52,2
233204,4,0,0,2,1,0,5.06,28.52,1
233204,4,0,0,1,0,0,5.06,28.52,1
233204,4,0,0,4,0,0,5.06,28.52,3
233204,4,15,0,3,1,0,5.06,28.52,2
233204,4,0,0,3,0,1,5.06,28.52,2
233204,4,8,0,3,0,0,5.06,28.52,2
233204,4,10,0,5,0,0,5.06,28.52,2
233204,4,1,0,2,0,0,5.06,28.52,1
233204,1,0,0,2,1,0,5.06,28.52,1
233204,4,10,0,4,0,0,5.06,28.52,3
233204,4,0,0,4,0,0,5.06,28.52,1
233204,4,3,0,4,0,0,5.06,28.52,1
233204,4,0,0,2,0,0,5.06,28.52,2
233204,4,0,0,4,0,0,5.06,28.52,2
233204,4,0,0,5,0,0,5.06,28.52,1
233204,0,0,0,4,0,0,5.06,28.52,1
233204,4,15,0,4,0,0,5.06,28.52,1
233204,4,15,0,2,0,0,5.06,28.52,3
233204,4,10,0,4,0,0,5.06,28.52,2
233204,4,10,0,5,1,1,5.06,28.52,1
233204,4,0,0,4,1,1,5.06,28.52,2
233204,4,0,0,4,0,0,5.06,28.52,1
233204,4,10,0,8,1,1,5.06,28.52,1
233204,4,0,0,2,0,0,5.06,28.52,2
233204,4,4,0,5,1,0,5.06,28.52,1
233204,4,0,0,5,1,1,5.06,28.52,3
233204,4,15,0,2,0,0,5.06,28.52,1
233205,3,6,1,4,1,0,5.06,32.085,3
233205,3,0,1,4,0,0,5.06,32.085,1
233205,3,0,1,8,0,0,5.06,32.085,2
233205,3,10,1,3,0,0,5.06,32.085,2
233205,3,3,1,3,0,0,5.06,32.085,1
233205,3,18,1,3,1,1,5.06,32.085,3
233205,3,15,1,2,0,0,5.06,32.085,1
233205,3,0,1,2,0,0,5.06,32.085,2
233205,3,0,1,4,0,0,5.06,32.085,2
233205,3,1,1,3,0,0,5.06,32.085,2
233205,3,17,1,4,0,1,5.06,32.085,3
233205,3,12,1,3,1,0,5.06,32.085,3
233205,3,0,1,3,0,0,5.06,32.085,3
233205,3,0,1,2,0,0,5.06,32.085,2
233205,3,6,1,3,1,0,5.06,32.085,2
233205,3,1,1,3,0,0,5.06,32.085,3
233205,3,0,1,4,1,0,5.06,32.085,3
233205,3,0,1,4,1,1,5.06,32.085,3
233205,3,0,1,6,1,1,5.06,32.085,1
233205,3,12,1,4,0,0,5.06,32.085,2
233205,3,12,1,3,1,0,5.06,32.085,3
233205,3,12,1,4,0,0,5.06,32.085,2
233205,3,0,1,2,0,0,5.06,32.085,1
233205,3,0,1,1,1,1,5.06,32.085,1
233205,4,0,1,4,1,1,5.06,32.085,3
233205,0,0,1,2,0,0,5.06,32.085,1
233205,0,0,1,3,1,0,5.06,32.085,1
233205,3,0,1,2,0,0,5.06,32.085,1
233205,0,0,1,5,1,0,5.06,32.085,1
233205,3,0,1,3,0,0,5.06,32.085,2
233205,3,0,1,1,0,0,5.06,32.085,3
233205,5,10,1,5,1,0,5.06,32.085,3
233207,0,8,0,5,1,0,5.06,25.04195122,1
233207,0,20,0,4,1,0,5.06,25.04195122,3
233207,0,0,1,4,1,1,5.06,25.04195122,1
233207,0,6,0,7,1,1,5.06,25.04195122,1
233207,0,2,1,6,1,1,5.06,25.04195122,2
233207,0,5,0,6,1,1,5.06,25.04195122,2
233207,0,3,0,6,1,1,5.06,25.04195122,1
233207,0,15,0,7,1,0,5.06,25.04195122,2
233207,0,2,0,6,1,0,5.06,25.04195122,1
233207,0,12,0,6,1,1,5.06,25.04195122,1
233207,0,15,1,8,1,1,5.06,25.04195122,2
233207,0,15,1,6,1,1,5.06,25.04195122,1
233207,1,12,1,6,1,1,5.06,25.04195122,1
233207,0,6,1,8,1,1,5.06,25.04195122,3
233207,0,3,1,8,1,0,5.06,25.04195122,3
233207,0,14,0,6,1,1,5.06,25.04195122,3
233207,0,8,0,5,1,1,5.06,25.04195122,2
233207,0,12,0,8,1,1,5.06,25.04195122,2
233207,0,4,0,8,1,1,5.06,25.04195122,1
233207,0,6,0,8,1,0,5.06,25.04195122,3
233207,2,8,0,8,1,1,5.06,25.04195122,2
233207,0,10,1,5,1,1,5.06,25.04195122,2
233207,0,5,1,7,1,1,5.06,25.04195122,3
233207,0,15,0,5,1,1,5.06,25.04195122,1
233207,0,13,0,6,1,1,5.06,25.04195122,3
233207,0,4,1,8,1,0,5.06,25.04195122,3
233207,0,4,0,6,1,1,5.06,25.04195122,3
233207,20,0,0,6,1,0,5.06,25.04195122,1
233207,0,13,1,7,1,1,5.06,25.04195122,3
233207,0,15,1,4,1,1,5.06,25.04195122,1
233207,0,9,1,5,1,0,5.06,25.04195122,3
233207,0,8,1,7,1,1,5.06,25.04195122,2
233207,2,6,0,8,1,1,5.06,25.04195122,1
233207,0,12,1,7,1,1,5.06,25.04195122,3
233207,16,0,0,3,1,0,5.06,25.04195122,1
233207,0,6,1,3,0,0,5.06,25.04195122,2
233207,0,6,0,8,1,1,5.06,25.04195122,2
233207,0,15,1,7,1,1,5.06,25.04195122,3
233207,0,3,1,4,0,0,5.06,25.04195122,2
233207,0,0,1,4,1,0,5.06,25.04195122,1
233207,0,5,1,7,1,1,5.06,25.04195122,2
233209,3,10,0,4,0,0,5.06,32.085,2
233209,3,0,0,7,1,1,5.06,32.085,3
233209,3,0,0,3,0,0,5.06,32.085,1
233209,3,1,0,4,1,1,5.06,32.085,3
233209,3,5,0,3,1,1,5.06,32.085,1
233209,3,8,0,3,1,0,5.06,32.085,2
233209,3,16,0,7,1,0,5.06,32.085,3
233209,3,15,0,3,1,0,5.06,32.085,2
233209,3,10,0,8,0,0,5.06,32.085,2
233209,3,6,0,4,1,1,5.06,32.085,3
233209,3,0,0,4,0,0,5.06,32.085,2
233209,3,0,0,4,0,0,5.06,32.085,3
233209,3,6,0,3,0,0,5.06,32.085,1
233209,3,0,0,3,0,0,5.06,32.085,1
233209,3,0,0,3,0,0,5.06,32.085,1
233209,3,12,0,6,0,1,5.06,32.085,3
233209,3,13,0,8,1,0,5.06,32.085,1
233209,3,21,0,5,1,1,5.06,32.085,3
233209,3,4,0,6,0,0,5.06,32.085,2
233209,3,0,0,4,1,0,5.06,32.085,1
233209,3,4,0,5,1,0,5.06,32.085,2
233209,3,15,0,5,1,1,5.06,32.085,3
233209,3,1,0,2,0,0,5.06,32.085,3
233209,3,0,0,5,0,0,5.06,32.085,3
233209,3,14,0,3,0,0,5.06,32.085,2
233209,3,0,0,4,0,1,5.06,32.085,2
233209,0,0,0,2,0,0,5.06,32.085,1
233209,3,15,0,5,0,0,5.06,32.085,1
233209,3,5,0,1,1,0,5.06,32.085,2
233209,3,10,0,5,1,0,5.06,32.085,1
233209,3,5,0,4,1,0,5.06,32.085,1
233209,3,0,0,3,0,0,5.06,32.085,1
233210,4,10,0,4,0,0,5.06,39.48923077,2
233210,4,3,1,4,0,0,5.06,39.48923077,2
233210,4,11,1,8,1,0,5.06,39.48923077,3
233210,4,20,0,6,0,0,5.06,39.48923077,2
233210,4,8,0,7,0,0,5.06,39.48923077,1
233210,4,0,0,2,0,0,5.06,39.48923077,1
233210,4,12,0,8,0,0,5.06,39.48923077,3
233210,4,12,1,5,1,1,5.06,39.48923077,3
233210,4,10,0,3,0,0,5.06,39.48923077,2
233210,6,13,0,7,1,1,5.06,39.48923077,2
233210,4,0,0,3,0,0,5.06,39.48923077,1
233210,4,10,0,3,0,1,5.06,39.48923077,1
233210,4,0,0,2,0,0,5.06,39.48923077,1
233210,4,15,1,2,0,0,5.06,39.48923077,1
233210,4,6,0,3,1,1,5.06,39.48923077,3
233210,4,8,1,2,1,0,5.06,39.48923077,2
233210,4,5,0,3,0,0,5.06,39.48923077,2
233210,6,23,1,6,1,0,5.06,39.48923077,3
233210,4,0,0,6,1,1,5.06,39.48923077,3
233210,4,4,1,8,0,0,5.06,39.48923077,2
233210,4,18,1,6,0,0,5.06,39.48923077,2
233210,6,5,1,3,1,0,5.06,39.48923077,3
233210,4,7,0,3,0,0,5.06,39.48923077,1
233210,4,0,0,2,0,0,5.06,39.48923077,1
233210,4,6,0,4,1,0,5.06,39.48923077,3
233210,4,13,0,3,0,0,5.06,39.48923077,1
233211,0,0,0,3,1,1,5.06,31.11272727,1
233211,4,15,0,5,0,0,5.06,31.11272727,2
233211,4,24,0,2,1,1,5.06,31.11272727,3
233211,4,0,0,8,0,0,5.06,31.11272727,2
233211,4,15,0,2,1,0,5.06,31.11272727,2
233211,4,0,0,2,0,1,5.06,31.11272727,2
233211,4,1,0,2,0,0,5.06,31.11272727,2
233211,4,3,0,3,1,1,5.06,31.11272727,2
233211,0,8,0,8,1,1,5.06,31.11272727,2
233211,4,15,0,3,0,0,5.06,31.11272727,2
233211,4,10,0,6,1,0,5.06,31.11272727,3
233211,4,0,0,2,1,1,5.06,31.11272727,3
233211,4,12,0,2,0,1,5.06,31.11272727,2
233211,4,0,0,4,1,1,5.06,31.11272727,3
233211,4,0,0,2,0,0,5.06,31.11272727,1
233211,4,0,0,4,0,0,5.06,31.11272727,1
233211,4,20,0,5,1,1,5.06,31.11272727,3
233211,4,10,0,4,0,0,5.06,31.11272727,3
233211,4,4,0,3,0,0,5.06,31.11272727,1
233211,4,17,0,8,0,0,5.06,31.11272727,3
233211,4,0,0,3,1,0,5.06,31.11272727,2
233211,4,0,0,4,1,1,5.06,31.11272727,3
233211,4,0,0,2,1,0,5.06,31.11272727,1
233211,4,0,0,5,1,1,5.06,31.11272727,2
233211,4,10,0,4,1,0,5.06,31.11272727,2
233211,0,0,0,2,0,0,5.06,31.11272727,1
233211,4,0,0,2,1,1,5.06,31.11272727,1
233211,4,5,0,4,0,0,5.06,31.11272727,3
233211,4,13,0,4,0,0,5.06,31.11272727,2
233211,4,7,0,2,0,1,5.06,31.11272727,2
233211,4,0,0,2,0,0,5.06,31.11272727,2
233211,4,12,0,4,0,0,5.06,31.11272727,1
233211,4,0,0,2,0,0,5.06,31.11272727,2
233218,10,9,1,5,1,0,5.06,29.33485714,1
233218,10,4,1,6,0,0,5.06,29.33485714,2
233218,10,0,1,4,1,0,5.06,29.33485714,1
233218,10,10,1,5,0,0,5.06,29.33485714,1
233218,10,0,1,5,1,0,5.06,29.33485714,3
233218,10,3,1,8,1,1,5.06,29.33485714,3
233218,10,10,1,4,0,0,5.06,29.33485714,1
233218,10,0,1,2,1,0,5.06,29.33485714,2
233218,10,6,1,3,1,1,5.06,29.33485714,2
233218,10,10,1,5,1,0,5.06,29.33485714,2
233218,10,15,1,4,0,0,5.06,29.33485714,3
233218,10,19,1,5,0,0,5.06,29.33485714,3
233218,10,0,1,2,0,0,5.06,29.33485714,1
233218,10,8,1,5,1,1,5.06,29.33485714,2
233218,10,6,1,4,1,1,5.06,29.33485714,3
233218,10,12,1,4,1,1,5.06,29.33485714,2
233218,10,15,1,3,0,0,5.06,29.33485714,1
233218,10,3,1,3,0,0,5.06,29.33485714,1
233218,10,3,1,3,0,0,5.06,29.33485714,1
233218,10,5,1,4,1,0,5.06,29.33485714,3
233218,10,0,1,3,1,1,5.06,29.33485714,2
233218,10,9,1,2,1,0,5.06,29.33485714,3
233218,10,0,1,3,0,0,5.06,29.33485714,2
233218,10,0,1,2,0,0,5.06,29.33485714,1
233218,10,11,1,5,0,0,5.06,29.33485714,3
233218,10,0,1,8,0,1,5.06,29.33485714,1
233218,10,5,1,6,0,0,5.06,29.33485714,2
233218,10,12,1,5,1,0,5.06,29.33485714,3
233218,10,5,1,8,0,0,5.06,29.33485714,3
233218,10,5,1,4,1,0,5.06,29.33485714,2
233218,10,8,1,3,0,0,5.06,29.33485714,2
233218,10,13,1,3,0,0,5.06,29.33485714,3
233218,10,0,1,5,0,0,5.06,29.33485714,2
233218,10,0,1,6,0,0,5.06,29.33485714,1
233218,10,1,1,5,0,0,5.06,29.33485714,1
233219,1,13,0,3,1,0,5.06,30.19764706,2
233219,1,4,0,3,0,0,5.06,30.19764706,2
233219,1,20,0,5,1,1,5.06,30.19764706,3
233219,1,1,0,2,0,0,5.06,30.19764706,1
233219,1,12,0,8,1,1,5.06,30.19764706,3
233219,1,5,0,3,1,0,5.06,30.19764706,1
233219,1,24,0,8,1,1,5.06,30.19764706,3
233219,1,9,0,4,1,1,5.06,30.19764706,3
233219,1,6,0,3,0,0,5.06,30.19764706,1
233219,1,7,0,4,1,1,5.06,30.19764706,2
233219,1,11,0,3,1,0,5.06,30.19764706,1
233219,1,12,0,5,1,1,5.06,30.19764706,1
233219,1,4,0,6,1,0,5.06,30.19764706,2
233219,1,4,0,5,1,1,5.06,30.19764706,3
233219,1,10,0,4,0,0,5.06,30.19764706,2
233219,1,5,0,2,0,0,5.06,30.19764706,3
233219,1,11,0,4,1,1,5.06,30.19764706,1
233219,1,10,0,8,1,1,5.06,30.19764706,3
233219,1,0,0,3,1,0,5.06,30.19764706,2
233219,1,0,0,3,0,0,5.06,30.19764706,1
233219,1,7,0,3,1,0,5.06,30.19764706,1
233219,1,10,0,3,0,0,5.06,30.19764706,3
233219,1,11,0,5,0,0,5.06,30.19764706,2
233219,1,15,0,5,1,1,5.06,30.19764706,1
233219,1,0,0,4,0,0,5.06,30.19764706,1
233219,1,15,0,3,1,0,5.06,30.19764706,1
233219,1,2,0,3,1,1,5.06,30.19764706,2
233219,1,10,0,7,1,1,5.06,30.19764706,3
233219,1,0,0,5,1,1,5.06,30.19764706,2
233219,1,7,0,4,1,1,5.06,30.19764706,2
233219,1,2,0,4,0,0,5.06,30.19764706,1
233219,1,16,0,4,0,0,5.06,30.19764706,1
233219,1,20,0,4,1,1,5.06,30.19764706,3
233219,1,13,0,8,1,1,5.06,30.19764706,2
233221,3,2,0,3,1,1,5.06,30.19764706,1
233221,3,0,1,1,0,0,5.06,30.19764706,2
233221,3,0,0,3,1,0,5.06,30.19764706,1
233221,3,7,1,3,0,0,5.06,30.19764706,2
233221,3,0,1,2,0,0,5.06,30.19764706,1
233221,3,1,1,4,0,0,5.06,30.19764706,2
233221,3,2,0,2,1,0,5.06,30.19764706,3
233221,3,3,1,2,0,0,5.06,30.19764706,2
233221,3,11,1,3,0,0,5.06,30.19764706,1
233221,3,2,0,2,0,0,5.06,30.19764706,1
233221,3,0,1,4,0,0,5.06,30.19764706,1
233221,3,0,0,5,0,0,5.06,30.19764706,1
233221,3,2,1,8,0,0,5.06,30.19764706,2
233221,3,18,1,3,0,0,5.06,30.19764706,2
233221,3,0,0,7,0,0,5.06,30.19764706,1
233221,3,0,0,3,1,0,5.06,30.19764706,1
233221,3,0,0,3,0,1,5.06,30.19764706,3
233221,4,3,0,2,1,0,5.06,30.19764706,2
233221,3,6,1,2,0,0,5.06,30.19764706,3
233221,3,10,1,2,0,0,5.06,30.19764706,3
233221,3,0,1,4,1,0,5.06,30.19764706,2
233221,3,0,0,4,0,0,5.06,30.19764706,1
233221,3,4,0,2,1,0,5.06,30.19764706,3
233221,3,2,1,3,0,0,5.06,30.19764706,3
233221,4,12,0,4,1,1,5.06,30.19764706,3
233221,4,1,0,3,1,1,5.06,30.19764706,2
233221,3,0,0,4,0,0,5.06,30.19764706,2
233221,3,13,1,3,0,0,5.06,30.19764706,3
233221,4,0,1,2,0,0,5.06,30.19764706,2
233221,3,9,0,5,1,1,5.06,30.19764706,3
233221,3,9,1,4,0,0,5.06,30.19764706,3
233221,3,0,0,3,0,1,5.06,30.19764706,1
233221,3,19,0,4,1,0,5.06,30.19764706,3
233221,3,0,0,5,0,1,5.06,30.19764706,2
233224,0,0,0,5,1,0,5.06,31.11272727,1
233224,3,20,0,5,1,1,5.06,31.11272727,3
233224,2,10,0,4,0,0,5.06,31.11272727,2
233224,6,0,0,2,1,0,5.06,31.11272727,3
233224,3,0,0,2,1,1,5.06,31.11272727,1
233224,6,2,0,4,1,1,5.06,31.11272727,2
233224,3,3,0,2,1,0,5.06,31.11272727,3
233224,3,21,0,2,1,0,5.06,31.11272727,2
233224,3,15,0,4,0,0,5.06,31.11272727,2
233224,8,0,0,4,0,0,5.06,31.11272727,1
233224,3,12,0,3,0,0,5.06,31.11272727,3
233224,8,0,0,3,0,0,5.06,31.11272727,1
233224,3,20,0,5,1,0,5.06,31.11272727,3
233224,3,0,0,3,0,0,5.06,31.11272727,1
233224,3,20,0,8,1,1,5.06,31.11272727,3
233224,8,15,0,5,0,0,5.06,31.11272727,1
233224,3,15,0,6,0,1,5.06,31.11272727,2
233224,3,10,0,6,0,0,5.06,31.11272727,3
233224,6,5,0,8,1,1,5.06,31.11272727,2
233224,3,15,0,5,0,0,5.06,31.11272727,2
233224,3,0,0,4,0,0,5.06,31.11272727,1
233224,6,10,0,4,1,1,5.06,31.11272727,3
233224,6,2,0,5,1,1,5.06,31.11272727,2
233224,0,0,0,5,0,0,5.06,31.11272727,1
233224,3,0,0,4,1,0,5.06,31.11272727,1
233224,3,5,0,3,0,0,5.06,31.11272727,1
233224,3,6,0,4,0,0,5.06,31.11272727,2
233224,3,16,0,4,0,0,5.06,31.11272727,2
233224,3,3,0,3,0,0,5.06,31.11272727,2
233224,3,0,0,3,0,0,5.06,31.11272727,1
233224,3,20,0,4,0,0,5.06,31.11272727,3
233224,2,1,0,7,0,1,5.06,31.11272727,3
233224,2,4,0,8,0,0,5.06,31.11272727,2
243201,4,0,0,2,1,0,3,32.30529412,2
243201,4,9,0,5,1,1,3,32.30529412,2
243201,4,0,0,5,1,1,3,32.30529412,1
243201,4,10,0,3,0,0,3,32.30529412,1
243201,4,0,0,1,1,0,3,32.30529412,2
243201,4,0,0,2,1,0,3,32.30529412,1
243201,4,0,0,3,0,0,3,32.30529412,1
243201,4,15,0,4,1,1,3,32.30529412,3
243201,4,7,0,2,1,1,3,32.30529412,3
243201,4,0,0,3,1,1,3,32.30529412,1
243201,4,16,0,3,1,0,3,32.30529412,2
243201,4,3,0,3,1,0,3,32.30529412,3
243201,4,0,0,6,1,1,3,32.30529412,1
243201,4,15,0,2,1,1,3,32.30529412,1
243201,4,12,0,4,1,1,3,32.30529412,3
243201,4,0,0,2,0,0,3,32.30529412,1
243201,4,10,0,2,1,1,3,32.30529412,3
243201,4,20,0,5,1,1,3,32.30529412,3
243201,4,8,0,5,1,1,3,32.30529412,2
243201,4,14,0,3,1,1,3,32.30529412,2
243201,4,0,0,6,1,1,3,32.30529412,2
243201,4,17,0,6,1,1,3,32.30529412,3
243201,4,16,0,7,1,1,3,32.30529412,3
243201,4,6,0,5,1,1,3,32.30529412,3
243201,4,21,0,3,0,0,3,32.30529412,2
243201,4,0,0,2,1,1,3,32.30529412,1
243201,4,15,0,6,1,1,3,32.30529412,1
243201,4,5,0,4,1,1,3,32.30529412,1
243201,4,15,0,5,1,1,3,32.30529412,2
243201,4,12,0,3,1,1,3,32.30529412,1
243201,4,3,0,6,1,0,3,32.30529412,1
243201,4,9,0,4,1,0,3,32.30529412,3
243201,4,15,0,5,1,1,3,32.30529412,3
